cod_articulo,desc_articulo,estado,unidxbulto,cant_base,cant_palet,critico,minimo,unidad_medida,unidadxpack,contenido,desc_contenido,es_envase,tipo_articulo,cod_linea,linea,cod_ramo,ramo,cod_sector,sector,cod_familia,familia,cod_subfamilia,subfamilia,cod_rubro,rubro,codprov,proveedor,cod_art_prov,desc_corta,cod_clase,clase,cod_marca,marca,iva,articulo,codigo,tipo,edi
"0000000002587","PURE TOM SALSATI  12X520 GR","ACTIVO",12,15,180,25.00,12.00,"Kilo",0,0.520,"520 GR","NO","NORMAL","186","ARCOR ALIMENTOS","393","TOMATES ARCOR","001","ALMACEN","013","CONSERVAS TOMATE","003","PURE","393","TOMATES ARCOR","02153","ARCOR S.A.I.C.","0000001001832","PURE TOM SALSATI 520 GR","","","120","SALSATI","21%","0000000002587","7793360000157",2,0
"0000000002587","PURE TOM SALSATI  12X520 GR","ACTIVO",12,15,180,25.00,12.00,"Kilo",0,0.520,"520 GR","NO","NORMAL","186","ARCOR ALIMENTOS","393","TOMATES ARCOR","001","ALMACEN","013","CONSERVAS TOMATE","003","PURE","393","TOMATES ARCOR","02153","ARCOR S.A.I.C.","0000001001832","PURE TOM SALSATI 520 GR","","","120","SALSATI","21%","0000000002587","17793360000154",1,0
"0000000002589","PULPA TOM SALSATI  12X520 GR","ACTIVO",12,15,180,1.00,10.00,"KG",0,0.520,"520 GR","NO","NORMAL","186","ARCOR ALIMENTOS","393","TOMATES ARCOR","001","ALMACEN","013","CONSERVAS TOMATE","002","PULPA","393","TOMATES ARCOR","02153","ARCOR S.A.I.C.","0000001001831","PULPA TOM SALSATI  12X520 GR","","","120","SALSATI","21%","0000000002589","7793360000140",2,0
"0000000002589","PULPA TOM SALSATI  12X520 GR","ACTIVO",12,15,180,1.00,10.00,"KG",0,0.520,"520 GR","NO","NORMAL","186","ARCOR ALIMENTOS","393","TOMATES ARCOR","001","ALMACEN","013","CONSERVAS TOMATE","002","PULPA","393","TOMATES ARCOR","02153","ARCOR S.A.I.C.","0000001001831","PULPA TOM SALSATI  12X520 GR","","","120","SALSATI","21%","0000000002589","17793360000147",1,0
"0000000000530","VINO L33 SYRAH 6X750 CC","ACTIVO",6,15,120,12.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","054","CHANDON","286","VINOS CHANDON","003","BEBIDAS CON ALCOHOL","001","VINOS","004","SYRAH","286","VINOS CHANDON","00482","BODEGAS CHANDON S.A.","0000000001322","VINO L33 SYRAH 6X750 CC","","","","","21%","0000000000530","7790975017822",2,0
"0000000013160","LICOR CUSENIER CAFE 6X700 CC","ACTIVO",6,0,100,1.00,10.00,"LT",0,0.700,"700 CC","NO","NORMAL","094","PR ARGENTINA","707","LICORES PR","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","007","LICORES","707","LICORES PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000011888","LICOR CUSENIER CAFE 6X700 CC","","","","","21%","0000000013160","67792410008350",1,0
"0000000013163","LICOR CUSENIER MELON 6X700 CC","ACTIVO",6,0,100,1.00,10.00,"LT",0,0.700,"700 CC","NO","NORMAL","094","PR ARGENTINA","707","LICORES PR","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","007","LICORES","707","LICORES PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000011898","LICOR CUSENIER MELON 6X700 CC","","","","","21%","0000000013163","7792410008532",2,0
"0000000013163","LICOR CUSENIER MELON 6X700 CC","ACTIVO",6,0,100,1.00,10.00,"LT",0,0.700,"700 CC","NO","NORMAL","094","PR ARGENTINA","707","LICORES PR","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","007","LICORES","707","LICORES PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000011898","LICOR CUSENIER MELON 6X700 CC","","","","","21%","0000000013163","67792410008534",1,0
"0000000019202","LIMP PROCENEX LIMON 12X900 CC","ACTIVO",12,15,75,9.00,12.00,"LT",0,0.900,"900 CC","NO","NORMAL","169","RECKITT ARG","264","LIMP LIQ CONCENTRADOS","005","LIMPIEZA","009","LIMPIADORES","005","PISO","264","LIMP LIQ CONCENTRADOS","16455","TERCER EPISODIO S.A.","0000008168367","LIMP PROCENEX LIMON 12X900 CC","","","730","PROCENEX","21%","0000000019202","17791130016039",1,0
"0000000019223","LIMP PROCENEX PINO 6X1800 CC","ACTIVO",6,15,75,1.00,10.00,"LT",0,1.800,"1800 cc","NO","NORMAL","169","RECKITT ARG","264","LIMP LIQ CONCENTRADOS","005","LIMPIEZA","009","LIMPIADORES","005","PISO","264","LIMP LIQ CONCENTRADOS","16455","TERCER EPISODIO S.A.","0000008168381","LIMP PROCENEX PINO 6X1800 CC","","","","","21%","0000000019223","7791130008068",2,0
"0000000007600","ESCARBADIENTES DESAFIO 36X12X50 U","ACTIVO",36,0,0,1.00,1.00,"",12,0.000,"50U","NO","NORMAL","170","PRIFAMON","223","LIMPIEZA PRIFAMON","005","LIMPIEZA","013","ARTICULOS USO DOMESTICO","010","ESCARBADIENTES","223","LIMPIEZA PRIFAMON","02135","PRIFAMON S.A.I.C.","0000000003409","ESCARBADIENTES DESAFIO","","","","","21%","0000000007600","7790773004093",2,0
"0000000007600","ESCARBADIENTES DESAFIO 36X12X50 U","ACTIVO",36,0,0,1.00,1.00,"",12,0.000,"50U","NO","NORMAL","170","PRIFAMON","223","LIMPIEZA PRIFAMON","005","LIMPIEZA","013","ARTICULOS USO DOMESTICO","010","ESCARBADIENTES","223","LIMPIEZA PRIFAMON","02135","PRIFAMON S.A.I.C.","0000000003409","ESCARBADIENTES DESAFIO","","","","","21%","0000000007600","17790773004090",1,0
"0000000007601","ESCARBADIENTES IDEAL 36X12X80 U","ACTIVO",36,0,0,1.00,1.00,"",12,0.000,"80U","NO","NORMAL","170","PRIFAMON","223","LIMPIEZA PRIFAMON","005","LIMPIEZA","013","ARTICULOS USO DOMESTICO","010","ESCARBADIENTES","223","LIMPIEZA PRIFAMON","02135","PRIFAMON S.A.I.C.","0000000003410","ESCARBADIENTES IDEAL","","","","","21%","0000000007601","7790773004109",2,0
"0000000007601","ESCARBADIENTES IDEAL 36X12X80 U","ACTIVO",36,0,0,1.00,1.00,"",12,0.000,"80U","NO","NORMAL","170","PRIFAMON","223","LIMPIEZA PRIFAMON","005","LIMPIEZA","013","ARTICULOS USO DOMESTICO","010","ESCARBADIENTES","223","LIMPIEZA PRIFAMON","02135","PRIFAMON S.A.I.C.","0000000003410","ESCARBADIENTES IDEAL","","","","","21%","0000000007601","17790773004106",1,0
"0000000004340","TE BIG BEN BOLDO 12X25 SAQ","ACTIVO",12,0,0,1.00,10.00,"UN",0,25.000,"25 SAQ","NO","NORMAL","078","CABRALES","132","INFUSIONES CABRALES","001","ALMACEN","006","TE","002","BOLDO","132","INFUSIONES CABRALES","00909","CABRALES S.A.","0000000004201","TE BIG BEN BOLDO 12X25 SAQ","","","155","BIG BEN","21%","0000000004340","7790550042010",2,0
"0000000004340","TE BIG BEN BOLDO 12X25 SAQ","ACTIVO",12,0,0,1.00,10.00,"UN",0,25.000,"25 SAQ","NO","NORMAL","078","CABRALES","132","INFUSIONES CABRALES","001","ALMACEN","006","TE","002","BOLDO","132","INFUSIONES CABRALES","00909","CABRALES S.A.","0000000004201","TE BIG BEN BOLDO 12X25 SAQ","","","155","BIG BEN","21%","0000000004340","17790550042017",1,0
"0000000004342","TE BIG BEN MANZANILLA 12X25 SAQ","ACTIVO",12,0,0,1.00,10.00,"UN",0,25.000,"25 SAQ","NO","NORMAL","078","CABRALES","132","INFUSIONES CABRALES","001","ALMACEN","006","TE","003","MANZANILLA","132","INFUSIONES CABRALES","00909","CABRALES S.A.","0000000004207","TE BIG BEN MANZANILLA 25 SAQ","","","155","BIG BEN","21%","0000000004342","7790550042072",2,0
"0000000004342","TE BIG BEN MANZANILLA 12X25 SAQ","ACTIVO",12,0,0,1.00,10.00,"UN",0,25.000,"25 SAQ","NO","NORMAL","078","CABRALES","132","INFUSIONES CABRALES","001","ALMACEN","006","TE","003","MANZANILLA","132","INFUSIONES CABRALES","00909","CABRALES S.A.","0000000004207","TE BIG BEN MANZANILLA 25 SAQ","","","155","BIG BEN","21%","0000000004342","17790550042079",1,0
"0000000004343","TE BIG BEN MEZCLA HIERBAS 12X25 SAQ","ACTIVO",12,0,0,1.00,10.00,"UN",0,25.000,"25 SAQ","NO","NORMAL","078","CABRALES","132","INFUSIONES CABRALES","001","ALMACEN","006","TE","007","OTRAS HIERBAS","132","INFUSIONES CABRALES","00909","CABRALES S.A.","0000000004210","TE BIG BEN MEZCLA   HIERBAS","","","155","BIG BEN","21%","0000000004343","7790550042102",2,0
"0000000014201","CARAMELO FLYNN PAFF UVA 12X70X8 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000266","CARAMELO FLYNN PAFF UVA","","","","","21%","0000000014201","7790380002666",2,0
"0000000014201","CARAMELO FLYNN PAFF UVA 12X70X8 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000266","CARAMELO FLYNN PAFF UVA","","","","","21%","0000000014201","17790380002663",1,0
"0000000014202","CARAMELO FLYNN PAFF FRUTILLA 12X70X8 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8 G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000285","CARAMELO FLYNN PAFF FRUTILLA","","","","","21%","0000000014202","7790380002857",2,0
"0000000014202","CARAMELO FLYNN PAFF FRUTILLA 12X70X8 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8 G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000285","CARAMELO FLYNN PAFF FRUTILLA","","","","","21%","0000000014202","17790380002854",1,0
"0000000014203","CARAMELO FLYNN PAFF TUTTI FRUTTI 12X70X8 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8 G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000273","CARAMELO FLYNN PAFF TUTTI FRUT","","","","","21%","0000000014203","7790380002734",2,0
"0000000014203","CARAMELO FLYNN PAFF TUTTI FRUTTI 12X70X8 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8 G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000273","CARAMELO FLYNN PAFF TUTTI FRUT","","","","","21%","0000000014203","17790380002731",1,0
"0000000014207","CARAMELO FLYNN PAFF PINTALENGUA 12X70X8G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8 G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000296","CARAMELO FLYNN PAFF PINTALENG","","","","","21%","0000000014207","7790380002963",2,0
"0000000014207","CARAMELO FLYNN PAFF PINTALENGUA 12X70X8G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.008,"70X8 G","NO","NORMAL","175","GEORGALOS","696","CARAMELOS GEORGALOS","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","696","CARAMELOS GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000296","CARAMELO FLYNN PAFF PINTALENG","","","","","21%","0000000014207","17790380002960",1,0
"0000000014260","TURRON GEORGALOS MANI C/MIEL 24X120 G","ACTIVO",24,22,286,4.00,10.00,"Kilo",0,0.120,"120 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","002","TURRONES","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001210","TURRON GEORGALOS MANC/MIEL","","","","","21%","0000000014260","7790380012108",2,0
"0000000014260","TURRON GEORGALOS MANI C/MIEL 24X120 G","ACTIVO",24,22,286,4.00,10.00,"Kilo",0,0.120,"120 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","002","TURRONES","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001210","TURRON GEORGALOS MANC/MIEL","","","","","21%","0000000014260","17790380012105",1,0
"0000000014261","TURRON GEORGALOS MANI C/MIEL 36X80 GR","ACTIVO",36,18,216,4.00,10.00,"Kilo",0,0.080,"80 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","002","TURRONES","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001212","TURRON GEORGALOS MANC/MIEL","","","","","21%","0000000014261","7790380012122",2,0
"0000000014261","TURRON GEORGALOS MANI C/MIEL 36X80 GR","ACTIVO",36,18,216,4.00,10.00,"Kilo",0,0.080,"80 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","002","TURRONES","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001212","TURRON GEORGALOS MANC/MIEL","","","","","21%","0000000014261","17790380012129",1,0
"0000000014270","PELADILLAS GEORGALOS MANI 24X120 G","ACTIVO",24,21,210,1.00,10.00,"Kilo",0,0.120,"120 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000477","PELADILLAS GEORGALOS","","","","","21%","0000000014270","7790380004776",2,0
"0000000014270","PELADILLAS GEORGALOS MANI 24X120 G","ACTIVO",24,21,210,1.00,10.00,"Kilo",0,0.120,"120 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000000477","PELADILLAS GEORGALOS","","","","","21%","0000000014270","17790380004773",1,0
"0000000014271","GARRAP GEORGALOS MANI 24X200 G","ACTIVO",24,13,104,4.00,10.00,"Kilo",0,0.200,"200 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001429","GARRAP GEORGALOS MANI 200 GR","","","","","21%","0000000014271","7790380014294",2,0
"0000000014271","GARRAP GEORGALOS MANI 24X200 G","ACTIVO",24,13,104,4.00,10.00,"Kilo",0,0.200,"200 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001429","GARRAP GEORGALOS MANI 200 GR","","","","","21%","0000000014271","17790380014291",1,0
"0000000014272","MANI GEORGALOS C/ CHOCO 24X120 G","ACTIVO",24,21,210,4.00,10.00,"Kilo",0,0.120,"120 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000003774","MANI GEORGALOS C/ CHOCO","","","","","21%","0000000014272","7790380015604",2,0
"0000000014272","MANI GEORGALOS C/ CHOCO 24X120 G","ACTIVO",24,21,210,4.00,10.00,"Kilo",0,0.120,"120 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000003774","MANI GEORGALOS C/ CHOCO","","","","","21%","0000000014272","17790380015601",1,0
"0000000014273","MANI GEORGALOS C/CHOCO CONFITA 24x100 G","ACTIVO",24,21,252,4.00,10.00,"Kilo",0,0.100,"100 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001189","MANI GEORGALOS C/CHO","","","","","21%","0000000014273","7790380011897",2,0
"0000000014273","MANI GEORGALOS C/CHOCO CONFITA 24x100 G","ACTIVO",24,21,252,4.00,10.00,"Kilo",0,0.100,"100 G","NO","NORMAL","175","GEORGALOS","695","NAVIDAD GEORGALOS","001","ALMACEN","030","NAVIDAD","003","CONFITURAS","695","NAVIDAD GEORGALOS","02140","GEORGALOS HNOS. S.A.I.C.A.","0000000001189","MANI GEORGALOS C/CHO","","","","","21%","0000000014273","17790380011894",1,0
"0000000014305","CARAMELO SUGUS CONFITADOS 30X50 G","ACTIVO",30,0,0,1.00,10.00,"Kilo",0,0.050,"50 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001000560","CARAMELO SUGUS CONFITADOS","","","368","SUGUS","21%","0000000014305","7790580056001",2,0
"0000000014305","CARAMELO SUGUS CONFITADOS 30X50 G","ACTIVO",30,0,0,1.00,10.00,"Kilo",0,0.050,"50 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001000560","CARAMELO SUGUS CONFITADOS","","","368","SUGUS","21%","0000000014305","17790580056008",1,0
"0000000014306","CARAMELO MISKY MEDALLON FRUTA 6X810 G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.810,"810 G","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001001551","CARAMELO MISKY MEDAL","","","","","21%","0000000014306","7790580155100",2,0
"0000000014309","CARAM MISKY TRANSPARENT CHERRY 12x465 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.465,"465 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011836","CARAM MISKY TRANS   PARENTE CH","","","","","21%","0000000014309","7790580155308",2,0
"0000000014311","CARAM MISKY TRANSPARENT MENTA 6x810 G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.810,"810 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011837","CARAM MISKY TRANSPARENTE MENTA","","","","","21%","0000000014311","7790580601409",2,0
"0000000008487","VINO LOPEZ BLANCO 6X750 CC","ACTIVO",6,0,0,8.00,1.00,"LT",0,0.750,"750 CC","NO","NORMAL","130","BODEGAS LOPEZ","690","LINEA CLASICA LOPEZ","003","BEBIDAS CON ALCOHOL","001","VINOS","013","OTROS BLANCOS","690","LINEA CLASICA LOPEZ","02086","BODEGAS Y VI-EDOS  LOPEZ","0000000003021","VINO LOPEZ BLANCO 6X750 CC","","","104","LOPEZ","21%","0000000008487","17790336030511",1,0
"0000000005501","VINAGRE MENOYO ALCOHOL 12X1000 ML","ACTIVO",12,0,75,34.00,12.00,"LT",0,1.000,"1000CC","NO","NORMAL","137","MENOYO","344","VINAGRES MENOYO","001","ALMACEN","029","VINAGRES Y ADEREZOS","001","VINAGRE DE ALCOHOL","344","VINAGRES MENOYO","02098","VIUDA DE MENOYO E HIJOS S.A.","0000000000000","VINAGRE ALCOHOL MENOYO","","","664","MENOYO","21%","0000000005501","1779013000031",1,0
"0000000005502","VINAGRE MENOYO VINO 12X1000 ML","ACTIVO",12,0,56,1.00,10.00,"LT",0,1.000,"1L","NO","NORMAL","137","MENOYO","344","VINAGRES MENOYO","001","ALMACEN","029","VINAGRES Y ADEREZOS","002","VINAGRE DE VINO","344","VINAGRES MENOYO","02098","VIUDA DE MENOYO E HIJOS S.A.","0000000000000","VINAGRE VINO MENOYO","","","","","21%","0000000005502","17790130000017",1,0
"0000000000530","VINO L33 SYRAH 6X750 CC","ACTIVO",6,15,120,12.00,10.00,"LT",0,0.750,"750 CC","NO","NORMAL","054","CHANDON","286","VINOS CHANDON","003","BEBIDAS CON ALCOHOL","001","VINOS","004","SYRAH","286","VINOS CHANDON","00482","BODEGAS CHANDON S.A.","0000000001322","VINO L33 SYRAH 6X750 CC","","","","","21%","0000000000530","7790975017808",1,0
"0000000000207","ALFAJORCITO JORGITO MOUSSE NEGRO 18X6 U","ACTIVO",18,0,0,1.00,10.00,"UN",0,6.000,"6 U","NO","NORMAL","020","ALFAJORES JORGITO","280","ALFAJORES JORGITO","001","ALMACEN","024","GOLOSINAS","001","ALFAJORES","280","ALFAJORES JORGITO","01631","ALFAJORES JORGITO S.A.","0000000000056","ALFAJORCITO JORGITO MOUSSE NEG","","","267","JORGITO","21%","0000000000207","17790957000566",1,0
"0000000000209","ALFAJOR JORGITO DCE DE LECHE 24X50 G","ACTIVO",24,0,0,1.00,10.00,"KG",0,0.050,"50 GR","NO","NORMAL","020","ALFAJORES JORGITO","280","ALFAJORES JORGITO","001","ALMACEN","024","GOLOSINAS","001","ALFAJORES","280","ALFAJORES JORGITO","01631","ALFAJORES JORGITO S.A.","0000000000013","ALFAJOR JORGITO DCE DE LEC","","","267","JORGITO","21%","0000000000209","17790957000139",1,0
"0000000013160","LICOR CUSENIER CAFE 6X700 CC","ACTIVO",6,0,100,1.00,10.00,"LT",0,0.700,"700 CC","NO","NORMAL","094","PR ARGENTINA","707","LICORES PR","003","BEBIDAS CON ALCOHOL","005","ESPIRITUOSAS","007","LICORES","707","LICORES PR","02181","PERNOD RICARD ARGENTINA S.A.","0000000011888","LICOR CUSENIER CAFE 6X700 CC","","","","","21%","0000000013160","7792410008358",2,0
"0000000000205","ALFAJORCITO JORGITO NEGRO 18X6 UNID","ACTIVO",18,0,0,5.00,10.00,"UN",0,6.000,"6 U","NO","NORMAL","020","ALFAJORES JORGITO","280","ALFAJORES JORGITO","001","ALMACEN","024","GOLOSINAS","001","ALFAJORES","280","ALFAJORES JORGITO","01631","ALFAJORES JORGITO S.A.","0000000000054","ALFAJORCITO JORGITO NEGRO","","","267","JORGITO","21%","0000000000205","17790957000542",1,0
"0000000014306","CARAMELO MISKY MEDALLON FRUTA 6X810 G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.810,"810 G","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001001551","CARAMELO MISKY MEDAL","","","","","21%","0000000014306","17790580155107",1,0
"0000000014309","CARAM MISKY TRANSPARENT CHERRY 12x465 G","ACTIVO",12,0,0,1.00,10.00,"Kilo",0,0.465,"465 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011836","CARAM MISKY TRANS   PARENTE CH","","","","","21%","0000000014309","17790580155305",1,0
"0000000013415","ESCOBA LA GAUCHITA PL. S/C BARREMAS X12","ACTIVO",12,0,0,1.00,10.00,"",0,0.000,"","NO","NORMAL","144","LA GAUCHITA","208","LIMPIEZA LA GAUCHITA","005","LIMPIEZA","013","ARTICULOS USO DOMESTICO","002","ESCOBA","208","LIMPIEZA LA GAUCHITA","02105","LA GAUCHITA S.A.","0000000000021","ESCOBA LA GAUCHITA PL. S/C BA","","","","","21%","0000000013415","17792459000259",1,0
"0000000014311","CARAM MISKY TRANSPARENT MENTA 6x810 G","ACTIVO",6,0,0,1.00,10.00,"Kilo",0,0.810,"810 GR","NO","NORMAL","235","ARCOR GOLOSINAS","391","CARAMELOS ARCOR","001","ALMACEN","024","GOLOSINAS","003","CARAMELOS","391","CARAMELOS ARCOR","02153","ARCOR S.A.I.C.","0000001011837","CARAM MISKY TRANSPARENTE MENTA","","","","","21%","0000000014311","17790580601406",1,0
"0000000001226","SAL DOS ANCLAS GRUESA LAV PURIF SECA x 50 kg.","ACTIVO",1,0,24,2.00,6.00,"Kilo",0,50.000,"50 KG","NO","NORMAL","031","SAL DOS ANCLAS","067","PRODUCTOS INDUSTRIALES","001","ALMACEN","019","SAL","003","GRUESA","067","PRODUCTOS INDUSTRIALES","00489","CIA INTRODUCTORA DE BS AS S.A","0000000041110","SAL GRUESA LAV PUR  SECA","","","","","21%","0000000001226","1226",1,0
"0000000001246","SAL DOS ANCLAS ENTREFINA LAV.Y SECA x 50 kg.","ACTIVO",1,0,24,4.00,40.00,"Kilo",0,50.000,"50 KG","NO","NORMAL","031","SAL DOS ANCLAS","067","PRODUCTOS INDUSTRIALES","001","ALMACEN","019","SAL","002","ENTREFINA","067","PRODUCTOS INDUSTRIALES","00489","CIA INTRODUCTORA DE BS AS S.A","0000000042115","SAL DOS ANCLAS E.FINLAV.Y SECA","","","","","21%","0000000001246","1246",1,0
"0000000008484","VINO RINCON FAMOSO TINTO 6x750 CC","ACTIVO",6,0,0,8.00,1.00,"LT",0,0.750,"750 ML","NO","NORMAL","130","BODEGAS LOPEZ","690","LINEA CLASICA LOPEZ","003","BEBIDAS CON ALCOHOL","001","VINOS","006","OTROS TINTOS","690","LINEA CLASICA LOPEZ","02086","BODEGAS Y VI-EDOS  LOPEZ","0000000003220","VINO RINCON FAMOSO TTO","","","","","21%","0000000008484","17790336032508",1,0
